Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
238,3/20/2017 1:16,3/20/2017 1:28,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489986980_58cf65a4869310.25666553,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 28,,51276,M299,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,2/13/2017,Developing,Developing,Developing,Mr. Fisher-Smith co-taught this math lesson.  His co-teacher was not hostile to his participation in planning and execution but nor was she open to a true co-teaching relationship.  Mr. Fisher-Smith was aware of some but not all the needs of the students on his roster; but had not created many modifcations for them or  for other students who might need his help.  He circulated throughout the lesson and was able to adjust his questions and mode of assistance based on what he knew each student needed.  But I did not observe planning or execution that seemed to really address individual students' IEP's or the students who were in general ed.,Developing+,Developing+,Developing+,"Mr. Fisher-Smith and his co-teacher had some strong classroom procedures in place, including using popsicle sticks with numbers on them to ensure that students participated even when not called upon.  Students were for the most part focused and wanted to complete the worksheet.  And when students went to the board to do a problem, the other students were used to discussing each step and deciding when the work was correct and when it was not.  But there was not a sense of a learning culture where students took active responsibility for learning.  Other than the moments when students went to the board to do problems and other students commented, the work was largely just students going one by one through a worksheet.  Students used calculators even for the simplest of operations.",Developing,Developing,Developing,"Mr. Fisher-Smith was more of an assistant during the lesson, so I was not able to observe a lot of questioning as a tool for assessment.  But in his one-on-one work with students, he did ask questions to guide students to solve problems and to think through each step.   Students were engaged more because they wanted to learn the math than because the work provided was designed to engage them.  There were few structured opportunities for positive interdependence, and even the use of numbers on sticks instead of names contributed to a feeling that this was many students learning math at the same time, rather than a community of learners coming together for a common goal.",Developing+,"Mr. Fisher-Smith is very open to suggestions and eager to learn techniques, skills, etc.  He is reflective of his practice, though at an early stage of being able to assess a lesson's structure.  He is at an early stage also of being able to understand how he can co-plan to ensure that his roster of students is being served according to their IEP's.",Average,
239,3/20/2017 1:33,3/20/2017 1:45,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489987985_58cf69919090f7.34280005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 28,,51259,M489,,,,,,,,,,,10,,,,,,,,Special Education,3/1/2017,Developing,Developing,Developing,"Ms. Smith's designed a template for students to use in undertaking the first stages of research on topics they had picked either in Global Studies or just as a general topic of interest.  The connection to the Global class was unclear; Ms. Smith did not actually know if students could use their work in her class for Global Studies, or how deeply connected her class had to be. This seemed to be more a result of poor support from her department, as Ms. Smith was very eager to find a solution and to create meaningful lessons.  The lesson structure itself did not make use of positive interdependence or clearly define how much students had to accomplish during the period, or how they would be assessed.  The connection to homework or the next day's lesson was unclear; but students did understand that this was a step in a unit that would lead to a research paper.",Developing,Developing,Developing,"Ms. Smith is very overwhelmed by the school culture and uncertain of how to establish a real classroom community.  Students were unfocused and unengaged, and Ms. Smith felt overwhelmed by too many preps and teaching assignments in content areas in which she felt weak.  Her frustration was evident in the classroom and exacerbated issues of management and weak classroom community connections.  We discussed ways for her to work with students to define student responsibility and to make them active participants in learning.",Developing,Developing,Developing,"Ms. Smith created a worksheet for students to help them focus their research but there was no differentiation for varying skills and needs.  All students had the same work no matter their topic or IEP.  There was some engagement as some students were able to pick topics, but others had been assigned topics and most did not know how to undertake research in a meaningful way. Many students were distracted or unfocused, and Ms. Smith spent a lot of the class asking them to focus without seeing that the lesson didn't offer them enough structure or high-interest content.",Developing+,"Ms. Smith was very open to suggestions and was in fact desperate for them.  Her school supervisor has not been supportive and she feels very lost and overwhelmed.  She was able to see many of the issues with the outcome of the lesson but was not yet able to understand what was causing poor outcomes.  We discussed strategies and I encouraged her to develop her own teaching voice and meet the students where they are, while giving them the chance to create the rules, consequences and rewards for the learning community.",Average,
240,3/21/2017 12:02,3/21/2017 12:06,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490112124_58d14e7c33a957.34077230,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",,107.77.160.87,-97.8219986,37.75099945,United States,,,,1856,Cohort 27,50077,,12x271,,,,,,,6,7,8,,,,,,,,,N/A,ESL,3/21/2017,Effective,Effective,Effective,,Effective,Effective,Effective,,Developing+,Effective,Effective,,Developing+,,Average,
241,3/21/2017 13:14,3/21/2017 13:14,Partial,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490116455_58d15f67d58d64.73556461,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,70.214.102.208,-73.90699768,40.83089828,United States,Bronx,NY,10456,1782,Cohort 28,,51271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,3/21/2017 13:15,3/21/2017 13:19,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490116506_58d15f9a5b3939.24241450,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,70.214.102.208,-73.90699768,40.83089828,United States,Bronx,NY,10456,1782,Cohort 27,51131,,M165,,,,,,,6,7,8,,,,,,Self-contained,,,,ESL,3/21/2017,Developing+,Developing+,Developing+,Xiomara is reading the energy of the room more now and providing scaffolded strategies for comprehension and activities in small groups.,Developing+,Developing+,Developing+,Xiomara is using calming mindfulness practices in transitions in her classroom to support in structure and SEL. She will increase verbal praise and minimize verbal redirection.,Developing+,Developing+,Developing+,Xiomara has many social and kinesthetic learners in the class. She will support in developing intentionality behind student natural tendencies aligned with lessons.,Highly Effective,Xiomara always seeks feedback and implements it,Average,
243,3/21/2017 22:49,3/21/2017 22:51,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490150969_58d1e639766903.13783870,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50228,,07x154,K,1,2,,,,,,,,,,,,,,,,ESL,3/21/2017,Effective,Effective,Effective,,Effective,Effective,Effective,,Effective,Effective,Effective,,Effective+,,Average,
244,3/21/2017 22:54,3/21/2017 22:57,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490151292_58d1e77c658123.57286433,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50811,,07x154,,,,3,4,5,,,,,,,,,,,,,ESL,3/21/2017,Developing+,Developing+,Developing+,,Effective,Effective,Effective,,Developing+,Effective,Developing+,,Effective,,Average,
245,3/22/2017 13:46,3/22/2017 13:51,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490204787_58d2b873ce3415.49276525,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,70.214.71.64,-73.64009857,40.63869858,United States,Oceanside,NY,11572,1782,Cohort 28,,51241,K281,,,,,,,6,7,8,,,,,,Self-contained,,,,ESL,3/22/2017,Effective,Effective,Effective,"Anna she a great job of connecting the senses, something students find accessible, in a fun and engaging way to the reading. This supported student reading comprehension and made the content less intimidating for students grappling with learning a English.",Developing+,Developing+,Developing+,Ana rotates the room to make herself accessible to students but seems hesitant to address misbehaviors directly. We can support in strengthening identification of transitions in the classroom and structuring them for,Developing+,Effective,Developing+,Ana's lesson was engaging. She should plan backwards from ideal student responses and have scaffolded questions if she feels students aren't understanding the material.,Effective+,Ana seeks feedback and reflects upon her practice.,Average,
246,3/22/2017 20:41,3/22/2017 21:04,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490229668_58d319a4028879.95373145,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50880,,07x005,,,,,,,,,8,,,,,,,,,,Special Education,3/22/2017,Effective,Effective,Effective,,Effective,Effective,Effective,,Effective,Effective,Effective,,Effective+,,Above Average,
247,3/22/2017 21:04,3/22/2017 21:11,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490231089_58d31f3161b400.57358551,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50106,,08x302,,,,,,,,,8,,,,,,,,,,ESL,3/22/2017,Effective,Effective,Effective,,Effective,Effective,Effective,,Effective,Effective,Developing+,,Effective+,,Average,
248,3/23/2017 12:01,3/23/2017 12:04,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490284893_58d3f15d0f0cd9.00801748,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",,107.77.160.20,-97.8219986,37.75099945,United States,,,,1856,Cohort 28,,51249,12x372,,,,,,,,,,9,10,,,,,,,,ESL,3/23/2017,Developing+,Developing+,Developing,,Developing,Developing,Developing,,Developing,Developing+,Developing+,,Developing+,,Below Average,
249,3/23/2017 12:19,3/23/2017 12:21,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490285976_58d3f5986d8c09.55943681,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",,107.77.160.50,-97.8219986,37.75099945,United States,,,,1856,Cohort 28,,51256,12x372,,,,,,,6,,,,,,,,,,,,ESL,3/23/2017,Developing,Developing,Developing,,Developing+,Developing+,Developing+,,Developing+,Developing,Developing,,Developing+,,Below Average,
250,3/23/2017 13:13,3/23/2017 13:16,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490289164_58d4020c7d6a19.52120686,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",,107.77.160.22,-97.8219986,37.75099945,United States,,,,1856,Cohort 27,50646,,12x383,,,,,,,,,8,,,,,,,,,,ESL,3/23/2017,Developing,Developing,Developing,,Developing+,Developing+,Developing+,,Developing,Developing,Developing,,Developing+,,Below Average,
251,3/23/2017 16:00,3/23/2017 16:03,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490299243_58d4296b2797f9.91408119,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",,107.77.160.51,-97.8219986,37.75099945,United States,,,,1856,Cohort 28,,51267,05x369,,,,,,,,,,9,,,,,,,,,Special Education,3/23/2017,Developing+,Developing,Developing,,Developing+,Developing+,Developing+,,Developing+,Developing+,Developing,,Effective,,Average,
252,3/23/2017 16:03,3/23/2017 16:08,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1490299430_58d42a26c9be07.98906340,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",,107.77.160.34,-97.8219986,37.75099945,United States,,,,1856,Cohort 28,,51294,05x369,,,,,,,,,,9,10,,,,,,,,Special Education,3/23/2017,Developing+,Developing+,Developing,,Developing+,Developing+,Developing+,,Developing,Developing+,Developing,,Effective,,Average,
